Host,Dopant,Eseg,fcc_facet,cn,pauly_eneg_host,pauly_eneg_dopant,diff_pauly_eneg,CEb_host,CEb_dopant,diff_CEb,diff_CEb/cn,gordy_eneg_host,gordy_eneg_dopant,diff_gordy_eneg,r_host,r_dopant,diff_r,EA_host,EA_dopant,diff_EA,IP_host,IP_dopant,diff_IP,CEb_host/CN,CEb_dopant/CN,CEb_host/sqrtCN,CEb_dopant/sqrtCN,diff_CEb/sqrtCN,CEb_host*CN,CEb_dopant*CN,diff_CEb*CN,density_host,density_dopant,diff_density,lattice_const_host,lattice_const_dopant,diff_lattice_const,dipole_polar_host,dipole_polar_dopant,diff_dipole_polar
Pt,Tc,1.52,110,7,2.2,2.1,0.10000000000000009,-5.42,-6.09,0.6699999999999999,0.09571428571428571,0.0260162601626016,0.025390625,0.0006256351626016017,1.77,1.83,-0.06000000000000005,2.128,0.55,1.578,8.95883,7.119381,1.839449000000001,-0.7742857142857142,-0.87,-2.0485674437100116,-2.3018036406261935,0.2532361969161818,-37.94,-42.629999999999995,4.689999999999998,21.45,11.5,9.95,3.92,2.74,1.1799999999999997,48.0,79.0,-31.0
Pt,Ru,1.03,110,7,2.2,2.2,0.0,-5.42,-6.88,1.46,0.20857142857142857,0.0260162601626016,0.0231999999999999,0.0028162601626017005,1.77,1.78,-0.010000000000000009,2.128,1.05,1.078,8.95883,7.3605,1.5983300000000007,-0.7742857142857142,-0.9828571428571429,-2.0485674437100116,-2.6003955743034832,0.5518281305934716,-37.94,-48.16,10.219999999999999,21.45,12.41,9.04,3.92,2.7,1.2199999999999998,48.0,72.0,-24.0
Pt,Hf,1.13,110,7,2.2,1.3,0.9000000000000001,-5.42,-6.48,1.0600000000000005,0.1514285714285715,0.0260162601626016,0.0184210526315789,0.007595207531022701,1.77,2.08,-0.31000000000000005,2.128,0.0139999999999999,2.1140000000000003,8.95883,6.82507,2.1337600000000005,-0.7742857142857142,-0.9257142857142858,-2.0485674437100116,-2.4492097850997925,0.40064234138978083,-37.94,-45.36,7.420000000000002,21.45,13.31,8.139999999999999,3.92,3.2,0.7199999999999998,48.0,103.0,-55.0
Pt,Re,1.75,110,7,2.2,1.9,0.30000000000000027,-5.42,-7.79,2.37,0.3385714285714286,0.0260162601626016,0.0248091603053435,0.001207099857258101,1.77,1.88,-0.10999999999999988,2.128,0.15,1.9780000000000002,8.95883,7.83352,1.1253100000000007,-0.7742857142857142,-1.1128571428571428,-2.0485674437100116,-2.94434324474188,0.8957758010318684,-37.94,-54.53,16.590000000000003,21.45,21.02,0.4299999999999997,3.92,2.76,1.1600000000000001,48.0,62.0,-14.0
Pt,Os,1.54,110,7,2.2,2.2,0.0,-5.42,-8.3,2.880000000000001,0.41142857142857153,0.0260162601626016,0.0263565891472867,-0.0003403289846850982,1.77,1.85,-0.08000000000000007,2.128,1.1,1.028,8.95883,8.43823,0.5206,-0.7742857142857142,-1.1857142857142857,-2.0485674437100116,-3.137105125976586,1.0885376822665744,-37.94,-58.10000000000001,20.16000000000001,21.45,22.57,-1.120000000000001,3.92,2.74,1.1799999999999997,48.0,57.0,-9.0
Rh,Sc,0.0492,110,7,2.28,1.36,0.9199999999999997,-5.7,-4.2,-1.5,-0.21428571428571427,0.0243999999999999,0.0179054054054054,0.0064945945945945015,1.73,1.84,-0.1100000000000001,1.137,0.188,0.9490000000000001,7.4589,6.56149,0.8974099999999998,-0.8142857142857143,-0.6,-2.1543974961525953,-1.5874507866387544,-0.566946709513841,-39.9,-29.400000000000002,-10.499999999999996,12.41,2.99,9.42,3.8,3.31,0.48999999999999977,66.0,97.0,-31.0
Rh,Ti,0.824,110,7,2.28,1.54,0.7399999999999998,-5.7,-5.4,-0.2999999999999998,-0.04285714285714283,0.0243999999999999,0.0205882352941176,0.0038117647058822993,1.73,1.76,-0.030000000000000027,1.137,0.079,1.058,7.4589,6.82812,0.6307799999999997,-0.8142857142857143,-0.7714285714285715,-2.1543974961525953,-2.041008154249827,-0.1133893419027685,-39.9,-37.800000000000004,-2.0999999999999943,12.41,4.54,7.87,3.8,2.95,0.8499999999999996,66.0,100.0,-34.0
Rh,Co,-0.0369,110,7,2.28,1.88,0.3999999999999999,-5.7,-5.07,-0.6299999999999999,-0.08999999999999998,0.0243999999999999,0.0319819819819819,-0.007581981981981997,1.73,1.52,0.20999999999999996,1.137,0.66225646,0.47474353999999996,7.4589,7.88101,-0.42211,-0.8142857142857143,-0.7242857142857143,-2.1543974961525953,-1.916279878156782,-0.23811761799581332,-39.9,-35.49,-4.409999999999997,12.41,8.9,3.51,3.8,2.51,1.29,66.0,55.0,11.0
Rh,Y,-1.39,110,7,2.28,1.22,1.0599999999999998,-5.7,-4.21,-1.4900000000000002,-0.21285714285714288,0.0243999999999999,0.0162576687116564,0.008142331288343501,1.73,2.12,-0.3900000000000001,1.137,0.307,0.8300000000000001,7.4589,6.21726,1.2416400000000003,-0.8142857142857143,-0.6014285714285714,-2.1543974961525953,-1.5912304313688466,-0.5631670647837488,-39.9,-29.47,-10.43,12.41,4.47,7.94,3.8,3.65,0.1499999999999999,66.0,162.0,-96.0
Rh,Zr,0.25,110,7,2.28,1.33,0.9499999999999997,-5.7,-6.27,0.5699999999999994,0.08142857142857134,0.0243999999999999,0.0181818181818181,0.0062181818181818,1.73,2.06,-0.33000000000000007,1.137,0.426,0.7110000000000001,7.4589,6.6339,0.8250000000000002,-0.8142857142857143,-0.8957142857142857,-2.1543974961525953,-2.3698372457678545,0.21543974961525914,-39.9,-43.89,3.990000000000002,12.41,6.506,5.904,3.8,3.23,0.5699999999999998,66.0,112.0,-46.0
Rh,Tc,1.34,110,7,2.28,2.1,0.17999999999999972,-5.7,-6.09,0.3899999999999997,0.05571428571428567,0.0243999999999999,0.025390625,-0.000990625000000099,1.73,1.83,-0.10000000000000009,1.137,0.55,0.587,7.4589,7.119381,0.3395190000000001,-0.8142857142857143,-0.87,-2.1543974961525953,-2.3018036406261935,0.14740614447359812,-39.9,-42.629999999999995,2.729999999999997,12.41,11.5,0.9100000000000001,3.8,2.74,1.0599999999999996,66.0,79.0,-13.0
Rh,Ru,0.924,110,7,2.28,2.2,0.07999999999999963,-5.7,-6.88,1.1799999999999997,0.16857142857142854,0.0243999999999999,0.0231999999999999,0.0011999999999999997,1.73,1.78,-0.050000000000000044,1.137,1.05,0.08699999999999997,7.4589,7.3605,0.09839999999999982,-0.8142857142857143,-0.9828571428571429,-2.1543974961525953,-2.6003955743034832,0.4459980781508879,-39.9,-48.16,8.259999999999998,12.41,12.41,0.0,3.8,2.7,1.0999999999999996,66.0,72.0,-6.0
Rh,Hf,0.566,110,7,2.28,1.3,0.9799999999999998,-5.7,-6.48,0.7800000000000002,0.11142857142857146,0.0243999999999999,0.0184210526315789,0.005978947368421,1.73,2.08,-0.3500000000000001,1.137,0.0139999999999999,1.1230000000000002,7.4589,6.82507,0.6338299999999997,-0.8142857142857143,-0.9257142857142858,-2.1543974961525953,-2.4492097850997925,0.29481228894719713,-39.9,-45.36,5.460000000000001,12.41,13.31,-0.9000000000000004,3.8,3.2,0.5999999999999996,66.0,103.0,-37.0
Rh,Re,1.6,110,7,2.28,1.9,0.3799999999999999,-5.7,-7.79,2.09,0.29857142857142854,0.0243999999999999,0.0248091603053435,-0.0004091603053435998,1.73,1.88,-0.1499999999999999,1.137,0.15,0.987,7.4589,7.83352,-0.3746200000000002,-0.8142857142857143,-1.1128571428571428,-2.1543974961525953,-2.94434324474188,0.7899457485892847,-39.9,-54.53,14.630000000000003,12.41,21.02,-8.61,3.8,2.76,1.04,66.0,62.0,4.0
Rh,Os,1.3,110,7,2.28,2.2,0.07999999999999963,-5.7,-8.3,2.6000000000000005,0.3714285714285715,0.0243999999999999,0.0263565891472867,-0.001956589147286799,1.73,1.85,-0.1200000000000001,1.137,1.1,0.03699999999999992,7.4589,8.43823,-0.9793300000000009,-0.8142857142857143,-1.1857142857142857,-2.1543974961525953,-3.137105125976586,0.9827076298239907,-39.9,-58.10000000000001,18.20000000000001,12.41,22.57,-10.16,3.8,2.74,1.0599999999999996,66.0,57.0,9.0
Ir,Sc,-0.842,110,7,2.2,1.36,0.8400000000000001,-7.19,-4.2,-2.99,-0.42714285714285716,0.0290983606557376,0.0179054054054054,0.0111929552503322,1.8,1.84,-0.040000000000000036,1.5638,0.188,1.3758000000000001,8.96702,6.56149,2.4055299999999997,-1.0271428571428571,-0.6,-2.717564560936344,-1.5874507866387544,-1.1301137742975895,-50.330000000000005,-29.400000000000002,-20.930000000000003,22.42,2.99,19.43,3.84,3.31,0.5299999999999998,54.0,97.0,-43.0
Ir,Ti,0.28,110,7,2.2,1.54,0.6600000000000001,-7.19,-5.4,-1.79,-0.2557142857142857,0.0290983606557376,0.0205882352941176,0.008510125361619998,1.8,1.76,0.040000000000000036,1.5638,0.079,1.4848000000000001,8.96702,6.82812,2.1388999999999996,-1.0271428571428571,-0.7714285714285715,-2.717564560936344,-2.041008154249827,-0.6765564066865171,-50.330000000000005,-37.800000000000004,-12.530000000000001,22.42,4.54,17.880000000000003,3.84,2.95,0.8899999999999997,54.0,100.0,-46.0
Ir,Co,-0.277,110,7,2.2,1.88,0.3200000000000003,-7.19,-5.07,-2.12,-0.3028571428571429,0.0290983606557376,0.0319819819819819,-0.0028836213262442983,1.8,1.52,0.28,1.5638,0.66225646,0.90154354,8.96702,7.88101,1.08601,-1.0271428571428571,-0.7242857142857143,-2.717564560936344,-1.916279878156782,-0.8012846827795619,-50.330000000000005,-35.49,-14.840000000000003,22.42,8.9,13.520000000000001,3.84,2.51,1.33,54.0,55.0,-1.0
Ir,Y,-2.84,110,7,2.2,1.22,0.9800000000000002,-7.19,-4.21,-2.9800000000000004,-0.42571428571428577,0.0290983606557376,0.0162576687116564,0.0128406919440812,1.8,2.12,-0.32000000000000006,1.5638,0.307,1.2568000000000001,8.96702,6.21726,2.74976,-1.0271428571428571,-0.6014285714285714,-2.717564560936344,-1.5912304313688466,-1.1263341295674973,-50.330000000000005,-29.47,-20.860000000000007,22.42,4.47,17.950000000000003,3.84,3.65,0.18999999999999995,54.0,162.0,-108.0
Ir,Zr,-0.691,110,7,2.2,1.33,0.8700000000000001,-7.19,-6.27,-0.9200000000000008,-0.13142857142857153,0.0290983606557376,0.0181818181818181,0.010916542473919499,1.8,2.06,-0.26,1.5638,0.426,1.1378000000000001,8.96702,6.6339,2.33312,-1.0271428571428571,-0.8957142857142857,-2.717564560936344,-2.3698372457678545,-0.3477273151684894,-50.330000000000005,-43.89,-6.440000000000005,22.42,6.506,15.914000000000001,3.84,3.23,0.6099999999999999,54.0,112.0,-58.0
Ir,Tc,0.526,110,7,2.2,2.1,0.10000000000000009,-7.19,-6.09,-1.1000000000000005,-0.15714285714285722,0.0290983606557376,0.025390625,0.0037077356557376,1.8,1.83,-0.030000000000000027,1.5638,0.55,1.0138,8.96702,7.119381,1.847639,-1.0271428571428571,-0.87,-2.717564560936344,-2.3018036406261935,-0.41576092031015044,-50.330000000000005,-42.629999999999995,-7.70000000000001,22.42,11.5,10.920000000000002,3.84,2.74,1.0999999999999996,54.0,79.0,-25.0
Ir,Ru,0.24,110,7,2.2,2.2,0.0,-7.19,-6.88,-0.3100000000000005,-0.04428571428571436,0.0290983606557376,0.0231999999999999,0.005898360655737699,1.8,1.78,0.020000000000000018,1.5638,1.05,0.5138,8.96702,7.3605,1.6065199999999997,-1.0271428571428571,-0.9828571428571429,-2.717564560936344,-2.6003955743034832,-0.11716898663286068,-50.330000000000005,-48.16,-2.170000000000009,22.42,12.41,10.010000000000002,3.84,2.7,1.1399999999999997,54.0,72.0,-18.0
Ir,Hf,-0.3,110,7,2.2,1.3,0.9000000000000001,-7.19,-6.48,-0.71,-0.10142857142857142,0.0290983606557376,0.0184210526315789,0.0106773080241587,1.8,2.08,-0.28,1.5638,0.0139999999999999,1.5498000000000003,8.96702,6.82507,2.1419499999999996,-1.0271428571428571,-0.9257142857142858,-2.717564560936344,-2.4492097850997925,-0.26835477583655143,-50.330000000000005,-45.36,-4.970000000000006,22.42,13.31,9.110000000000001,3.84,3.2,0.6399999999999997,54.0,103.0,-49.0
Ir,Re,0.805,110,7,2.2,1.9,0.30000000000000027,-7.19,-7.79,0.5999999999999996,0.08571428571428566,0.0290983606557376,0.0248091603053435,0.004289200350394099,1.8,1.88,-0.07999999999999985,1.5638,0.15,1.4138000000000002,8.96702,7.83352,1.1334999999999997,-1.0271428571428571,-1.1128571428571428,-2.717564560936344,-2.94434324474188,0.22677868380553612,-50.330000000000005,-54.53,4.199999999999996,22.42,21.02,1.4000000000000021,3.84,2.76,1.08,54.0,62.0,-8.0
Ir,Os,0.52,110,7,2.2,2.2,0.0,-7.19,-8.3,1.1100000000000003,0.1585714285714286,0.0290983606557376,0.0263565891472867,0.0027417715084509,1.8,1.85,-0.050000000000000044,1.5638,1.1,0.4638,8.96702,8.43823,0.528789999999999,-1.0271428571428571,-1.1857142857142857,-2.717564560936344,-3.137105125976586,0.4195405650402422,-50.330000000000005,-58.10000000000001,7.770000000000003,22.42,22.57,-0.14999999999999858,3.84,2.74,1.0999999999999996,54.0,57.0,-3.0
Pt,Sc,0.743,210,6,2.2,1.36,0.8400000000000001,-5.42,-4.2,-1.2199999999999998,-0.20333333333333328,0.0260162601626016,0.0179054054054054,0.008110854757196202,1.77,1.84,-0.07000000000000006,2.128,0.188,1.9400000000000002,8.95883,6.56149,2.3973400000000007,-0.9033333333333333,-0.7000000000000001,-2.2127057343141376,-1.7146428199482249,-0.49806291436591277,-32.519999999999996,-25.200000000000003,-7.319999999999993,21.45,2.99,18.46,3.92,3.31,0.6099999999999999,48.0,97.0,-49.0
Pt,Ti,1.5,210,6,2.2,1.54,0.6600000000000001,-5.42,-5.4,-0.019999999999999574,-0.0033333333333332624,0.0260162601626016,0.0205882352941176,0.005428024868484,1.77,1.76,0.010000000000000009,2.128,0.079,2.049,8.95883,6.82812,2.1307100000000005,-0.9033333333333333,-0.9,-2.2127057343141376,-2.204540768504861,-0.008164965809276836,-32.519999999999996,-32.400000000000006,-0.11999999999999034,21.45,4.54,16.91,3.92,2.95,0.9699999999999998,48.0,100.0,-52.0
Pt,V,1.6,210,6,2.2,1.63,0.5700000000000003,-5.42,-5.25,-0.16999999999999993,-0.02833333333333332,0.0260162601626016,0.0220149253731343,0.004001334789467303,1.77,1.71,0.06000000000000005,2.128,0.525,1.6030000000000002,8.95883,6.746187,2.212643000000001,-0.9033333333333333,-0.875,-2.2127057343141376,-2.143303524935281,-0.06940220937885666,-32.519999999999996,-31.5,-1.019999999999996,21.45,6.11,15.34,3.92,3.02,0.8999999999999999,48.0,87.0,-39.0
Pt,Cr,1.0,210,6,2.2,1.66,0.5400000000000003,-5.42,-4.05,-1.37,-0.22833333333333336,0.0260162601626016,0.021311475409836,0.004704784752765603,1.77,1.66,0.1100000000000001,2.128,0.665999999999999,1.462000000000001,8.95883,6.76651,2.1923200000000005,-0.9033333333333333,-0.6749999999999999,-2.2127057343141376,-1.6534055763786453,-0.5593001579354924,-32.519999999999996,-24.299999999999997,-8.219999999999999,21.45,7.18,14.27,3.92,2.88,1.04,48.0,83.0,-35.0
Pt,Fe,1.03,210,6,2.2,1.83,0.3700000000000001,-5.42,-4.89,-0.5300000000000002,-0.08833333333333337,0.0260162601626016,0.0293103448275862,-0.003294084664984598,1.77,1.56,0.20999999999999996,2.128,0.151,1.977,8.95883,7.9024678,1.0563622000000006,-0.9033333333333333,-0.815,-2.2127057343141376,-1.9963341403682902,-0.21637159394584748,-32.519999999999996,-29.339999999999996,-3.1799999999999997,21.45,7.874,13.576,3.92,2.87,1.0499999999999998,48.0,62.0,-14.0
Pt,Co,0.917,210,6,2.2,1.88,0.3200000000000003,-5.42,-5.07,-0.34999999999999964,-0.05833333333333327,0.0260162601626016,0.0319819819819819,-0.0059657218193802965,1.77,1.52,0.25,2.128,0.66225646,1.46574354,8.95883,7.88101,1.0778200000000009,-0.9033333333333333,-0.8450000000000001,-2.2127057343141376,-2.069818832651786,-0.14288690166235174,-32.519999999999996,-30.42,-2.0999999999999943,21.45,8.9,12.549999999999999,3.92,2.51,1.4100000000000001,48.0,55.0,-7.0
Pt,Ni,0.685,210,6,2.2,1.91,0.29000000000000026,-5.42,-4.68,-0.7400000000000002,-0.12333333333333336,0.0260162601626016,0.0336363636363636,-0.0076201034737620015,1.77,1.49,0.28,2.128,1.156,0.9720000000000002,8.95883,7.639877,1.3189530000000005,-0.9033333333333333,-0.7799999999999999,-2.2127057343141376,-1.910601999370879,-0.3021037349432587,-32.519999999999996,-28.08,-4.439999999999998,21.45,8.902,12.548,3.92,3.52,0.3999999999999999,48.0,49.0,-1.0
Pt,Cu,0.51,210,6,2.2,1.9,0.30000000000000027,-5.42,-3.48,-1.94,-0.3233333333333333,0.0260162601626016,0.0299107142857142,-0.0038944541231125986,1.77,1.45,0.32000000000000006,2.128,1.235,0.893,8.95883,7.72638,1.232450000000001,-0.9033333333333333,-0.58,-2.2127057343141376,-1.4207040508142434,-0.7920016834998942,-32.519999999999996,-20.88,-11.639999999999997,21.45,8.96,12.489999999999998,3.92,3.61,0.31000000000000005,48.0,46.5,1.5
Pt,Y,-0.448,210,6,2.2,1.22,0.9800000000000002,-5.42,-4.21,-1.21,-0.20166666666666666,0.0260162601626016,0.0162576687116564,0.009758591450945202,1.77,2.12,-0.3500000000000001,2.128,0.307,1.8210000000000002,8.95883,6.21726,2.741570000000001,-0.9033333333333333,-0.7016666666666667,-2.2127057343141376,-1.7187253028528635,-0.4939804314612741,-32.519999999999996,-25.259999999999998,-7.259999999999998,21.45,4.47,16.98,3.92,3.65,0.27,48.0,162.0,-114.0
Pt,Zr,1.16,210,6,2.2,1.33,0.8700000000000001,-5.42,-6.27,0.8499999999999996,0.1416666666666666,0.0260162601626016,0.0181818181818181,0.0078344419807835,1.77,2.06,-0.29000000000000004,2.128,0.426,1.7020000000000002,8.95883,6.6339,2.324930000000001,-0.9033333333333333,-1.045,-2.2127057343141376,-2.559716781208421,0.3470110468942833,-32.519999999999996,-37.62,5.100000000000001,21.45,6.506,14.943999999999999,3.92,3.23,0.69,48.0,112.0,-64.0
Pt,Nb,1.85,210,6,2.2,1.6,0.6000000000000001,-5.42,-6.79,1.37,0.22833333333333336,0.0260162601626016,0.0166666666666666,0.009349593495935001,1.77,1.98,-0.20999999999999996,2.128,0.917406,1.210594,8.95883,6.75885,2.199980000000001,-0.9033333333333333,-1.1316666666666666,-2.2127057343141376,-2.7720058922496302,0.5593001579354926,-32.519999999999996,-40.74,8.220000000000006,21.45,8.57,12.879999999999999,3.92,3.3,0.6200000000000001,48.0,98.0,-50.0
Pt,Mo,2.02,210,6,2.2,2.16,0.040000000000000036,-5.42,-6.35,0.9299999999999997,0.15499999999999994,0.0260162601626016,0.0188405797101449,0.007175680452456701,1.77,1.9,-0.1299999999999999,2.128,0.748,1.3800000000000001,8.95883,7.09243,1.8664000000000005,-0.9033333333333333,-1.0583333333333333,-2.2127057343141376,-2.59237664444553,0.3796709101313924,-32.519999999999996,-38.099999999999994,5.579999999999998,21.45,10.22,11.229999999999999,3.92,3.15,0.77,48.0,87.0,-39.0
Pt,Tc,1.73,210,6,2.2,2.1,0.10000000000000009,-5.42,-6.09,0.6699999999999999,0.11166666666666665,0.0260162601626016,0.025390625,0.0006256351626016017,1.77,1.83,-0.06000000000000005,2.128,0.55,1.578,8.95883,7.119381,1.839449000000001,-0.9033333333333333,-1.015,-2.2127057343141376,-2.486232088924926,0.2735263546107882,-32.519999999999996,-36.54,4.020000000000003,21.45,11.5,9.95,3.92,2.74,1.1799999999999997,48.0,79.0,-31.0
Pt,Ru,1.21,210,6,2.2,2.2,0.0,-5.42,-6.88,1.46,0.24333333333333332,0.0260162601626016,0.0231999999999999,0.0028162601626017005,1.77,1.78,-0.010000000000000009,2.128,1.05,1.078,8.95883,7.3605,1.5983300000000007,-0.9033333333333333,-1.1466666666666667,-2.2127057343141376,-2.8087482383913778,0.5960425040772401,-32.519999999999996,-41.28,8.760000000000005,21.45,12.41,9.04,3.92,2.7,1.2199999999999998,48.0,72.0,-24.0
Pt,Rh,0.67,210,6,2.2,2.28,-0.07999999999999963,-5.42,-5.7,0.28000000000000025,0.04666666666666671,0.0260162601626016,0.0243999999999999,0.0016162601626017008,1.77,1.73,0.040000000000000036,2.128,1.137,0.9910000000000001,8.95883,7.4589,1.4999300000000009,-0.9033333333333333,-0.9500000000000001,-2.2127057343141376,-2.3270152556440196,0.11430952132988192,-32.519999999999996,-34.2,1.6800000000000068,21.45,12.41,9.04,3.92,3.8,0.1200000000000001,48.0,66.0,-18.0
Pt,Pd,0.249,210,6,2.2,2.2,0.0,-5.42,-3.74,-1.6799999999999997,-0.27999999999999997,0.0260162601626016,0.0541666666666666,-0.028150406504064997,1.77,1.69,0.08000000000000007,2.128,0.562,1.566,8.95883,8.33686,0.621970000000001,-0.9033333333333333,-0.6233333333333334,-2.2127057343141376,-1.5268486063348479,-0.6858571279792898,-32.519999999999996,-22.44,-10.079999999999995,21.45,12.02,9.43,3.92,3.89,0.029999999999999805,48.0,26.14,21.86
Pt,Ag,-0.317,210,6,2.2,1.93,0.27000000000000024,-5.42,-2.52,-2.9,-0.48333333333333334,0.0260162601626016,0.026171875,-0.00015561483739839899,1.77,1.65,0.1200000000000001,2.128,1.30199999999999,0.8260000000000101,8.95883,7.576234,1.3825960000000004,-0.9033333333333333,-0.42,-2.2127057343141376,-1.0287856919689349,-1.1839200423452028,-32.519999999999996,-15.120000000000001,-17.399999999999995,21.45,10.5,10.95,3.92,4.09,-0.16999999999999993,48.0,55.0,-7.0
Pt,Hf,1.51,210,6,2.2,1.3,0.9000000000000001,-5.42,-6.48,1.0600000000000005,0.17666666666666675,0.0260162601626016,0.0184210526315789,0.007595207531022701,1.77,2.08,-0.31000000000000005,2.128,0.0139999999999999,2.1140000000000003,8.95883,6.82507,2.1337600000000005,-0.9033333333333333,-1.08,-2.2127057343141376,-2.6454489222058326,0.43274318789169497,-32.519999999999996,-38.88,6.3600000000000065,21.45,13.31,8.139999999999999,3.92,3.2,0.7199999999999998,48.0,103.0,-55.0
Pt,Ta,2.11,210,6,2.2,1.5,0.7000000000000002,-5.42,-8.58,3.16,0.5266666666666667,0.0260162601626016,0.0202054794520548,0.0058107807105468,1.77,2.0,-0.22999999999999998,2.128,0.322,1.806,8.95883,7.54957,1.4092600000000006,-0.9033333333333333,-1.43,-2.2127057343141376,-3.502770332179945,1.2900645978658072,-32.519999999999996,-51.480000000000004,18.960000000000008,21.45,16.654,4.795999999999999,3.92,3.31,0.6099999999999999,48.0,74.0,-26.0
Pt,W,2.27,210,6,2.2,1.7,0.5000000000000002,-5.42,-8.47,3.0500000000000007,0.5083333333333334,0.0260162601626016,0.0226277372262773,0.003388522936324301,1.77,1.93,-0.15999999999999992,2.128,0.81626,1.3117400000000001,8.95883,7.86403,1.094800000000001,-0.9033333333333333,-1.4116666666666668,-2.2127057343141376,-3.4578630202289204,1.2451572859147828,-32.519999999999996,-50.82000000000001,18.30000000000001,21.45,19.3,2.1499999999999986,3.92,3.16,0.7599999999999998,48.0,68.0,-20.0
Pt,Re,2.15,210,6,2.2,1.9,0.30000000000000027,-5.42,-7.79,2.37,0.395,0.0260162601626016,0.0248091603053435,0.001207099857258101,1.77,1.88,-0.10999999999999988,2.128,0.15,1.9780000000000002,8.95883,7.83352,1.1253100000000007,-0.9033333333333333,-1.2983333333333333,-2.2127057343141376,-3.1802541827134934,0.9675484483993557,-32.519999999999996,-46.74,14.220000000000006,21.45,21.02,0.4299999999999997,3.92,2.76,1.1600000000000001,48.0,62.0,-14.0
Pt,Os,1.73,210,6,2.2,2.2,0.0,-5.42,-8.3,2.880000000000001,0.48000000000000015,0.0260162601626016,0.0263565891472867,-0.0003403289846850982,1.77,1.85,-0.08000000000000007,2.128,1.1,1.028,8.95883,8.43823,0.5206,-0.9033333333333333,-1.3833333333333335,-2.2127057343141376,-3.388460810850064,1.1757550765359261,-32.519999999999996,-49.800000000000004,17.28000000000001,21.45,22.57,-1.120000000000001,3.92,2.74,1.1799999999999997,48.0,57.0,-9.0
Pt,Ir,1.11,210,6,2.2,2.2,0.0,-5.42,-7.19,1.7700000000000005,0.2950000000000001,0.0260162601626016,0.0290983606557376,-0.003082100493135998,1.77,1.8,-0.030000000000000027,2.128,1.5638,0.5642,8.95883,8.96702,-0.008189999999999031,-0.9033333333333333,-1.1983333333333335,-2.2127057343141376,-2.9353052084351754,0.7225994741210378,-32.519999999999996,-43.14,10.620000000000005,21.45,22.42,-0.9700000000000024,3.92,3.84,0.08000000000000007,48.0,54.0,-6.0
Pt,Au,-0.434,210,6,2.2,2.4,-0.19999999999999973,-5.42,-3.03,-2.39,-0.3983333333333334,0.0260162601626016,0.0270161290322581,-0.000999868869656497,1.77,1.74,0.030000000000000027,2.128,2.30863,-0.18062999999999985,8.95883,9.225553,-0.26672299999999893,-0.9033333333333333,-0.505,-2.2127057343141376,-1.2369923201055049,-0.9757134142086328,-32.519999999999996,-18.18,-14.339999999999996,21.45,19.3,2.1499999999999986,3.92,4.08,-0.16000000000000014,48.0,36.0,12.0
Ir,Sc,-0.977,210,6,2.2,1.36,0.8400000000000001,-7.19,-4.2,-2.99,-0.49833333333333335,0.0290983606557376,0.0179054054054054,0.0111929552503322,1.8,1.84,-0.040000000000000036,1.5638,0.188,1.3758000000000001,8.96702,6.56149,2.4055299999999997,-1.1983333333333335,-0.7000000000000001,-2.9353052084351754,-1.7146428199482249,-1.2206623884869505,-43.14,-25.200000000000003,-17.939999999999998,22.42,2.99,19.43,3.84,3.31,0.5299999999999998,54.0,97.0,-43.0
Ir,Ti,0.396,210,6,2.2,1.54,0.6600000000000001,-7.19,-5.4,-1.79,-0.29833333333333334,0.0290983606557376,0.0205882352941176,0.008510125361619998,1.8,1.76,0.040000000000000036,1.5638,0.079,1.4848000000000001,8.96702,6.82812,2.1388999999999996,-1.1983333333333335,-0.9,-2.9353052084351754,-2.204540768504861,-0.7307644399303146,-43.14,-32.400000000000006,-10.739999999999995,22.42,4.54,17.880000000000003,3.84,2.95,0.8899999999999997,54.0,100.0,-46.0
Ir,V,0.862,210,6,2.2,1.63,0.5700000000000003,-7.19,-5.25,-1.9400000000000004,-0.3233333333333334,0.0290983606557376,0.0220149253731343,0.007083435282603301,1.8,1.71,0.09000000000000008,1.5638,0.525,1.0388000000000002,8.96702,6.746187,2.220833,-1.1983333333333335,-0.875,-2.9353052084351754,-2.143303524935281,-0.7920016834998944,-43.14,-31.5,-11.64,22.42,6.11,16.310000000000002,3.84,3.02,0.8199999999999998,54.0,87.0,-33.0
Ir,Cr,0.199,210,6,2.2,1.66,0.5400000000000003,-7.19,-4.05,-3.1400000000000006,-0.5233333333333334,0.0290983606557376,0.021311475409836,0.0077868852459016015,1.8,1.66,0.14000000000000012,1.5638,0.665999999999999,0.897800000000001,8.96702,6.76651,2.2005099999999995,-1.1983333333333335,-0.6749999999999999,-2.9353052084351754,-1.6534055763786453,-1.2818996320565301,-43.14,-24.299999999999997,-18.840000000000003,22.42,7.18,15.240000000000002,3.84,2.88,0.96,54.0,83.0,-29.0
Ir,Fe,-0.418,210,6,2.2,1.83,0.3700000000000001,-7.19,-4.89,-2.3000000000000007,-0.38333333333333347,0.0290983606557376,0.0293103448275862,-0.00021198417184859972,1.8,1.56,0.24,1.5638,0.151,1.4128,8.96702,7.9024678,1.0645521999999996,-1.1983333333333335,-0.815,-2.9353052084351754,-1.9963341403682902,-0.9389710680668852,-43.14,-29.339999999999996,-13.800000000000004,22.42,7.874,14.546000000000003,3.84,2.87,0.9699999999999998,54.0,62.0,-8.0
